Date,Stock,Open,High,Low,Close,Volume,SMA_10,SMA_50,EMA_10,EMA_50,Close_Lag_1,Close_Lag_3,Close_Lag_7,Close_Lag_14,RSI_14,Bollinger_High,Bollinger_Low,Volatility
2024-09-24,AAPL,226.8706817626953,228.8463445678705,225.2342838755063,228.147869614878,43556100,222.34364365186943,221.628393316116,223.94849664084913,219.88701829203626,226.8407407931877,224.49591687958383,223.08901316997165,221.17322424578344,57.70220974604011,232.403290262761,214.42029680092452,3.612060692364196
2024-09-25,AAPL,225.8728790283203,226.79085685048213,223.52804884217397,224.43603888049125,42308700,222.68988165289025,221.43285765848347,224.03714068442042,220.0654112562894,228.147869614878,229.46496974860835,216.0644583037111,221.14327916881817,52.33829291013005,232.3121946415078,214.4046283206677,3.2628080083081556
2024-09-26,AAPL,227.02035522460935,227.99819881641105,224.9149883158055,226.80083714120576,36636700,223.1688288006116,221.39524620544555,224.53963094929045,220.3295456047175,224.43603888049125,226.8407407931877,215.27619443719672,223.4581991238727,55.19587186327133,232.2290545821996,214.42590539010413,3.08321050060556
2024-09-27,AAPL,227.2897491455078,229.01596089620384,226.80083496693396,227.9582911728241,34026000,223.65575660089684,221.36423901668206,225.16120553538747,220.62871209758444,226.80083714120576,228.147869614878,217.0722490372817,220.33506702469683,56.56842314807187,231.9430452781601,214.54827362181672,2.215125929269874
2024-09-30,AAPL,232.4883270263672,232.4883270263672,229.14567760776436,229.53482055042812,54541900,225.00279282556852,221.473596914716,225.95640826539483,220.97797125259794,227.9582911728241,224.43603888049125,224.49591687958383,218.4392435287618,58.4361333547435,231.91361822072594,214.5627337395644,3.342649418602832
2024-10-01,AAPL,225.71324157714844,229.14567442683443,223.24866456606327,229.01597026460064,63285000,226.37677040830894,221.52892472791055,226.5126922652504,221.29318690012747,229.53482055042812,226.80083714120576,229.46496974860835,220.9736588702828,57.55884842910475,232.0788096689488,214.49433109306887,5.897009860771163
2024-10-02,AAPL,226.281982421875,226.8706831083472,222.5302449869956,225.39393750024195,32880600,227.20893925460496,221.56443485762776,226.3092823079761,221.45400064915157,229.01597026460064,227.9582911728241,226.8407407931877,222.01136566399225,51.721382992331435,232.27942136576067,214.71579072170286,4.34043812135161
2024-10-03,AAPL,225.1744079589844,226.3119038145279,222.82957789090327,224.6455731013804,34044200,227.22390487678462,221.5923526011462,226.00678972495868,221.57916035316055,225.39393750024195,229.53482055042812,228.147869614878,223.08901316997165,50.57998693924987,232.39926727313113,214.9461742075886,3.482325923624643
2024-10-04,AAPL,226.30194091796875,227.49930262356304,223.63780617480535,227.39951613756347,37245100,227.0173595156801,221.77640985197334,226.26001270906863,221.80740959960775,224.6455731013804,229.01597026460064,224.43603888049125,216.0644583037111,54.55449757634804,232.74480047679882,214.99477270529005,3.8614964487576913
2024-10-07,AAPL,221.20315551757807,225.1943712346882,220.84394549402705,224.0069821228032,39505400,226.7339836486417,221.8972011812809,225.8503707842931,221.89366734561543,227.39951613756347,225.39393750024195,226.80083714120576,215.27619443719672,49.295072652978234,232.77897446956513,215.32779022233433,4.350425740661137
2024-10-08,AAPL,225.27420043945312,225.4837307412941,222.7597302404025,223.8074274254469,31855700,226.29993942969858,222.04868451039064,225.4789265372301,221.96871676051077,224.0069821228032,224.6455731013804,227.9582911728241,217.0722490372817,48.99585345506661,232.66182581871504,215.9817572628529,2.7240005008916057
2024-10-09,AAPL,229.03591918945312,229.24546472466872,224.3362709632568,224.7353864657012,33591100,226.32987418821958,222.17427652147043,225.34373743331577,222.07721361169473,223.8074274254469,227.39951613756347,229.53482055042812,224.49591687958383,50.50051277212022,232.7078581284215,216.3118977126884,4.909193761411927
2024-10-10,AAPL,228.5370178222656,228.99601435408127,226.67112924406288,227.27979028338345,28183500,226.37776950243733,222.30590733216064,225.69574704241896,222.28123622627075,224.7353864657012,224.0069821228032,229.01597026460064,229.46496974860835,54.466956428884984,232.9717921050606,216.5748061979884,2.3248851100183856
2024-10-11,AAPL,227.05029296875,228.9062089337624,226.8407474391105,228.79644988971887,31759200,226.4615853741268,222.40946765651043,226.25951119647348,222.53673480130794,227.27979028338345,223.8074274254469,225.39393750024195,226.8407407931877,56.69452050875694,233.3988941793094,216.71844779571435,2.065461494651913
2024-10-14,AAPL,230.79205322265625,231.22110160659443,228.09798564307096,228.19775690140835,39882100,226.32787900922486,222.60510435528442,226.61191950646165,222.75873566797856,228.79644988971887,224.7353864657012,224.6455731013804,228.147869614878,55.53945693217307,233.00555071364514,218.32512112114827,3.1231159635234746
2024-10-15,AAPL,233.33645629882807,236.9684620133565,231.85969551276995,233.0969778733182,64751400,226.73597977009658,223.2985817648155,227.79102102770827,223.16415693093305,228.19775690140835,227.27979028338345,227.39951613756347,224.43603888049125,62.3070266646022,232.89372140492296,220.21902877348256,5.10876650058654
2024-10-16,AAPL,231.27099609375,231.61024577942743,229.33525401328015,231.09139869260775,34082200,227.3057258893332,223.8281631350318,228.39108969405362,223.47502915688108,233.0969778733182,228.79644988971887,224.0069821228032,226.80083714120576,58.38883856817142,232.1888791019868,222.32578604195135,2.2749917661472807
2024-10-17,AAPL,231.6401824951172,233.3364614020046,230.0137723986246,232.9173703418766,32993800,228.1329056133828,224.36237144101193,229.2140498118396,223.84531704648876,231.09139869260775,228.19775690140835,223.8074274254469,227.9582911728241,60.80548151023105,233.0162947699502,222.34051572021718,3.322689003379992
2024-10-18,AAPL,234.48391723632807,235.66131853389135,233.4960858911256,235.66131853389135,46431500,228.95908585301558,224.82767486721798,230.38628048857626,224.3086896538379,232.9173703418766,233.0969778733182,224.7353864657012,229.53482055042812,64.17278500330514,234.32984200178282,221.64660336691293,2.1652326427657442
2024-10-21,AAPL,235.96067810058597,236.32987592195377,233.9351372634737,233.9351372634737,36254500,229.95190136708266,225.27858653199704,231.03152717492122,224.68619740323538,235.66131853389135,231.09139869260775,227.27979028338345,229.01597026460064,60.643118835106314,235.16369368487076,221.52219133085364,2.3947386584800654
2024-10-22,AAPL,235.342041015625,235.70125104779564,232.08920560922664,233.376366009758,38846600,230.90879522551376,225.63420371958583,231.4578615085279,225.02698832898136,233.9351372634737,232.9173703418766,228.79644988971887,225.39393750024195,59.50221712269557,235.76737888813867,221.4413557670736,3.612045438568998
2024-10-23,AAPL,230.25323486328125,234.62362105235997,227.25982300232985,233.56595129753524,52287000,231.79185170869718,225.93494221911112,231.84115056107467,225.36184962186584,233.376366009758,235.66131853389135,228.19775690140835,224.6455731013804,59.77870621300525,236.26666979421958,221.85505610269712,7.363798050030113
2024-10-24,AAPL,230.0636749267578,230.3131259260407,227.90841463888628,229.47495899723685,31109500,232.0113685800825,226.12272890289515,231.41093391310415,225.52314802874315,233.56595129753524,233.9351372634737,233.0969778733182,227.39951613756347,51.59316115297002,236.32653194070377,222.06260614181605,2.404711287154413
2024-10-25,AAPL,230.9018096923828,232.7078323586645,229.0658541264054,229.2354789664412,38802300,232.05527148775474,226.225303084929,231.0153966500745,225.66872963414306,229.47495899723685,233.376366009758,231.09139869260775,224.0069821228032,51.151605258976666,236.36780539683878,222.14905146504282,3.6419782322590777
2024-10-28,AAPL,232.88743591308597,234.21451699403664,232.03931169048732,232.80762499530724,36087100,232.5162582971446,226.41289035375436,231.3412563492077,225.94868631497303,229.2354789664412,233.56595129753524,232.9173703418766,223.8074274254469,57.05558455732747,236.6980709266626,222.1460663797068,2.175205303549319
2024-10-29,AAPL,233.15684509277344,233.815399347975,231.8098189074392,232.58810476348472,35417200,232.46537098616128,226.56016622280652,231.5679560608944,226.20905566589505,232.80762499530724,229.47495899723685,235.66131853389135,224.7353864657012,56.60283012831318,237.00232258567516,222.1990281705827,2.0055804405357947
2024-10-30,AAPL,229.5946807861328,232.95727501758805,229.04588560251636,232.09916306464564,47070900,232.56614742336507,226.6966653232247,231.66453915248553,226.44004026976762,232.58810476348472,229.2354789664412,233.9351372634737,227.27979028338345,55.54557160163801,237.1500852766346,222.72178803606366,3.9113894150716817
2024-10-31,AAPL,225.4138946533203,229.325284321648,224.8750719925984,228.83635490362704,64370100,232.1580458795401,226.75294145455075,231.15032383451123,226.53401339266406,232.09916306464564,232.80762499530724,233.376366009758,228.79644988971887,48.97188471014991,236.96548604644357,223.32546544647943,4.450212329049606
2024-11-01,AAPL,222.42047119140625,224.8551151455125,219.78626950218683,220.48472918772245,65276700,230.6403869449232,226.6168408030818,229.21112480782236,226.29678656109775,228.83635490362704,232.58810476348472,233.56595129753524,228.19775690140835,36.92563810542273,237.7490976114155,221.8503751865233,5.068845643325687
2024-11-04,AAPL,221.5224456787109,222.3007315284092,219.2275088130919,220.5046966292777,44944500,229.29734288150357,226.5236459095191,227.6281378662688,226.06964577945777,220.48472918772245,232.09916306464564,229.47495899723685,233.0969778733182,36.96556071371239,238.20588287620964,221.0433613723766,3.0732227153172857
2024-11-05,AAPL,222.95928955078125,223.4581915257104,220.65436486265335,221.31291912362707,28111300,228.09099819289048,226.42466398235766,226.47991627669757,225.88310747922912,220.5046966292777,228.83635490362704,229.2354789664412,231.09139869260775,38.65801543736156,238.47902477918217,220.52076863922207,2.8038266630570376
2024-11-06,AAPL,222.23089599609372,225.5735453041769,220.7042571772517,222.1211369530596,54561100,226.94651675844298,226.35701312350704,225.68741094512703,225.73557922330093,221.31291912362707,220.48472918772245,232.80762499530724,232.9173703418766,40.38186640860388,238.69149646968663,220.04687199745348,4.869288126925198
2024-11-07,AAPL,226.98043823242188,227.37956894750107,224.0768403097807,224.13670611072257,42137700,226.41269146979153,226.29135790492302,225.40546461159894,225.67287831692533,222.1211369530596,220.5046966292777,232.58810476348472,235.66131853389135,44.56570019297735,238.77285465944863,219.65120539042533,3.302728637720378
2024-11-08,AAPL,226.7107391357422,228.4088689967903,226.16134014604208,226.92049995960824,38328800,226.18119356910825,226.2378738661933,225.68092558396427,225.7218046558541,224.13670611072257,221.31291912362707,232.09916306464564,233.9351372634737,49.80507979471013,238.73019676311242,219.5062682937505,2.2475288507482105
2024-11-11,AAPL,223.98373413085935,225.45212091614076,221.25673663335024,224.7528927426808,42005600,225.37572034384556,226.1392419221011,225.51219234009454,225.68380811023945,226.92049995960824,222.1211369530596,228.83635490362704,233.376366009758,46.147625879945025,238.73950599077696,219.1524726502133,4.1953842827905135
2024-11-12,AAPL,223.98373413085935,225.34224111445195,223.11469448970428,224.30339000560164,40398300,224.5472488680573,226.06434807726657,225.29241009745948,225.62967406692033,224.7528927426808,224.13670611072257,220.48472918772245,233.56595129753524,45.403020105191096,238.30448839975472,218.70813145446388,2.2275466247476743
2024-11-13,AAPL,224.8727569580078,226.4010754152989,222.5153482196322,223.76397540644064,48566200,223.71373010223678,226.11616310047972,225.01451288091062,225.5565094135682,224.30339000560164,226.92049995960824,220.5046966292777,229.47495899723685,44.47560546972717,238.07114214495704,218.20873538064478,3.8857271956667034
2024-11-14,AAPL,227.9693603515625,228.61864039722624,224.7528954725484,224.77287777547028,44923900,223.3073823894211,226.18875507261276,224.970579225376,225.52577876109376,223.76397540644064,224.7528927426808,221.31291912362707,229.2354789664412,46.66979231424004,237.51372238854307,217.95170588041813,3.8657449246778413
2024-11-15,AAPL,224.7528839111328,226.6707733581308,224.023689933323,226.15134020310103,47923700,223.87404349095897,226.2426178941973,225.18526303950782,225.55031058234894,224.77287777547028,224.30339000560164,222.1211369530596,232.80762499530724,49.60033403242466,236.35069204175363,218.16373839412853,2.6470834248077892
2024-11-18,AAPL,227.7695770263672,229.4876892234719,224.9227009955052,225.00261496304853,44686000,224.32383532433605,226.33596885296433,225.15205429833338,225.52883232276855,226.15134020310103,223.76397540644064,224.13670611072257,232.58810476348472,47.26924320116197,235.4123992084366,218.20877899740302,4.564988227966694
2024-11-19,AAPL,228.0292816162109,229.9072217123872,226.4110657200773,226.7307063420897,36211800,224.8656140461823,226.50179810923092,225.4390819426527,225.57596463725173,225.00261496304853,224.77287777547028,226.92049995960824,232.09916306464564,51.00007151903997,234.53615199422325,218.42046024484955,3.496155992309923
2024-11-20,AAPL,228.7484893798828,229.67746064503265,225.64190448211676,227.80951934283004,35169600,225.43445228515935,226.63851531868187,225.87007056086674,225.66355501786268,226.7307063420897,226.15134020310103,224.7528927426808,228.83635490362704,53.22501541514023,233.60027520353088,218.78069384007136,4.035556162915896
2024-11-21,AAPL,228.2690277099609,229.907225938216,225.46211628612437,228.6286329426038,42108300,225.88364496834748,226.77086066425412,226.3716273575462,225.77983258353882,227.80951934283004,225.00261496304853,224.30339000560164,220.48472918772245,54.89952405132679,233.49181814928514,218.8045182888538,4.445109652091617
2024-11-22,AAPL,229.61753845214844,230.4666110292765,227.80952873867184,227.80952873867184,38168300,225.97254784625383,226.86527097562808,226.6330639722963,225.85942851119108,228.6286329426038,226.7307063420897,223.76397540644064,220.5046966292777,52.861574021334306,233.32632497556128,218.82741643980077,2.6570822906046487
2024-11-25,AAPL,232.6142425537109,232.99383009111637,229.48769048234251,231.2058026888721,90152800,226.61783884087293,227.16809786333133,227.4644710116737,226.06909024364916,227.80952873867184,227.80951934283004,224.77287777547028,221.31291912362707,59.564123856752786,232.97743191377813,219.01612727094042,3.50613960877385
2024-11-26,AAPL,234.8018341064453,235.31128373473047,233.07373841155265,233.07373841155265,45986200,227.49487368146805,227.52404874281842,228.4843378116517,226.343782328665,231.2058026888721,228.6286329426038,226.15134020310103,222.1211369530596,62.705057850936576,233.09599619711628,218.94612635240907,2.2375453231778124
2024-11-27,AAPL,234.67198181152344,235.43115689965904,233.55321672420507,234.21249554010248,33498400,228.53972569483426,227.86685367287487,229.52582103500637,226.65235931734884,233.07373841155265,227.80952873867184,225.00261496304853,224.13670611072257,64.51470632290817,233.61280144914008,218.64065434793093,1.877940175453972
2024-11-29,AAPL,237.06935119628903,237.5488197625333,233.71304074851764,234.5521145499528,28481400,229.5176493722825,228.06797762628221,230.43969258317844,226.96215364019605,234.21249554010248,231.2058026888721,226.7307063420897,226.92049995960824,65.05923685396849,234.68558124174115,218.13945051996245,3.8357790140156567
2024-12-02,AAPL,239.3268585205078,240.52553753151284,236.89953466637493,237.00941446483552,48137100,230.6034567984559,228.21886652060675,231.63418747075247,227.35616386861327,234.5521145499528,233.07373841155265,227.80951934283004,224.7528927426808,68.79092686237885,236.24675098476456,218.23074930465037,3.626002865137906
2024-12-03,AAPL,242.3834991455078,242.49337894569655,238.6376176509325,239.54662188503684,38861000,232.05785749065475,228.47298414244375,233.07281190971324,227.83422104572793,237.00941446483552,234.21249554010248,228.6286329426038,224.30339000560164,72.10377209010159,238.12791720152495,218.2537756134659,3.8557612947640507
2024-12-04,AAPL,242.74310302734372,243.84190102311464,240.9850414761411,242.6032573953393,44383900,233.64511259597975,228.76209189805297,234.80562017982706,228.41339894179114,239.54662188503684,234.5521145499528,227.80952873867184,223.76397540644064,75.48055592178734,240.4934651305675,218.01726151159457,2.8568595469735385
2024-12-05,AAPL,242.7730712890625,244.2714238935446,241.86408229295347,243.72204013219252,40033900,235.23636467491596,229.147811923087,236.4267874438935,229.01373781200294,242.6032573953393,237.00941446483552,231.2058026888721,224.77287777547028,76.59719415161155,242.71710676889268,217.95371019118267,2.4073416005911383
2024-12-06,AAPL,242.5732879638672,244.3613305629988,241.8141281502541,242.6432183998472,36870600,236.6378232206403,229.46465954825982,237.55704761770323,229.54822724682037,243.72204013219252,239.54662188503684,233.07373841155265,226.15134020310103,73.13831463059414,244.39440065554686,218.12706753344094,2.5472024127446957
2024-12-09,AAPL,246.47900390625,246.96847124510987,241.48449521514056,241.56440918324205,44649200,238.01331126509731,229.73678190846823,238.28565881143754,230.01945006785652,242.6432183998472,242.6032573953393,234.21249554010248,225.00261496304853,69.74655564575923,245.6974680069038,218.28839110444736,5.4839760299693125
2024-12-10,AAPL,247.4978790283203,247.93739821602463,245.0705399660552,246.61884065291167,36914800,239.55461506150132,230.07846231051786,239.80078278261465,230.6704065613881,241.56440918324205,243.72204013219252,234.5521145499528,226.7307063420897,75.48318117446975,247.76045626162144,218.4119976407528,2.8668582499694253
2024-12-11,AAPL,246.2192840576172,250.5245479203196,245.98952569372008,247.6876707672576,45205800,241.0160082970718,230.451896320571,241.23476241618607,231.33775025573593,246.61884065291167,242.6432183998472,237.00941446483552,227.80951934283004,76.49804263734848,249.65276372174625,218.85811825679352,4.535022226599523
2024-12-12,AAPL,247.68768310546875,248.46682524629017,245.4101731068781,246.61885092340057,32777500,242.2566438354016,230.87639458903416,242.21368759931596,231.93700910544825,247.6876707672576,241.56440918324205,239.54662188503684,228.6286329426038,73.23342372546497,250.90336793087928,219.89300159935655,3.05665213941208
2024-12-13,AAPL,247.85748291015625,249.016197294528,245.96955931284188,247.54782582286597,33155300,243.55621496269296,231.3344396434639,243.18353091268867,232.5491979963274,246.61885092340057,246.61884065291167,242.6032573953393,227.80952873867184,74.2615551344512,252.09864956177825,220.97521477319714,3.046637981686132
2024-12-16,AAPL,250.7642822265625,251.1039203968556,247.3780059899919,247.71764416028495,51694800,244.62703793223787,231.74080220391832,244.00791513952436,233.14403902236495,247.54782582286597,247.6876707672576,243.72204013219252,231.2058026888721,74.45472159911779,253.13766836334386,222.0928263673499,3.7259144068637227
2024-12-17,AAPL,253.20159912109372,253.5512208135588,249.50566587259755,249.80533943156328,51356400,245.6529096868905,232.2567693500935,245.06199228353142,233.79742335213743,247.71764416028495,246.61885092340057,242.6432183998472,233.07373841155265,76.76352464664517,254.10981808900607,223.60094908853927,4.045554940961267
2024-12-18,AAPL,247.77757263183597,254.0007260278641,247.46791553993853,251.883059276542,56774100,246.58088987501077,232.8182819871154,246.3021862822606,234.50666397662388,249.80533943156328,247.54782582286597,241.56440918324205,234.21249554010248,78.81561582882739,255.3088516703479,224.91715080064262,6.532810487925559
2024-12-19,AAPL,249.51565551757807,251.72323503929724,246.81862390484892,247.2281772707384,60882300,246.93150358886538,233.2681378032162,246.47054828016564,235.0055468509029,251.883059276542,247.71764416028495,246.61884065291167,234.5521145499528,64.97175112776668,255.47118683513708,226.6966814286443,4.9046111344483165
2024-12-20,AAPL,254.21051025390625,254.71994465608725,245.4201718605057,247.76758181309805,147495300,247.44393993019042,233.67789363381044,246.70637255888062,235.5060188102047,247.2281772707384,249.80533943156328,247.6876707672576,237.00941446483552,65.72309251299859,255.50332453464566,228.5784386161852,9.29977279558156
2024-12-23,AAPL,254.9896545410156,255.36922684225436,253.171646035914,254.49020366493687,40858800,248.73651937835993,234.19176870931483,248.12161457816356,236.25049664764518,247.76758181309805,251.883059276542,246.61885092340057,239.54662188503684,73.38523586688315,256.20494375779487,230.54488688566238,2.197580806340369
2024-12-24,AAPL,257.9164428710937,257.92641115938613,255.0096198916901,255.2094124344067,23234700,249.59557655650943,234.73200181997478,249.41030509748046,236.9939835412437,254.49020366493687,247.2281772707384,247.54782582286597,242.6032573953393,74.05347036762305,257.11469312271026,232.0354984953005,2.916791267696027
2024-12-26,AAPL,258.7355041503906,259.81433504408284,257.3470466563245,257.90642916266114,27237100,250.6174523960498,235.22819084576165,250.9550549275133,237.81407944796595,255.2094124344067,247.76758181309805,247.71764416028495,243.72204013219252,76.44213685501258,258.4723030673405,233.16115762578107,2.4672883877583445
2024-12-27,AAPL,255.30929565429688,258.41589596104086,252.78207543596488,257.54682582842287,42355300,251.710249886552,235.75729938847795,252.15355872767864,238.58791263935643,257.90642916266114,254.49020366493687,249.80533943156328,242.6432183998472,75.44482621324784,259.4456290978459,234.52126462410777,5.633820525075976
2024-12-30,AAPL,251.9230194091797,253.22159473829512,250.47461491371797,251.95298524244893,35557500,252.1507658285103,236.13801168648942,252.11709082127322,239.11203313359533,257.54682582842287,255.2094124344067,251.883059276542,241.56440918324205,61.91315008605682,259.09225104061613,236.61472975058706,2.746979824577153
